user_3,user_4,user_5,user_6
31.116644,3.475239,89.939026,44.207317
29.871977,4.1268463,96.03658,53.048782
29.694168,2.606429,82.31707,53.048782
28.982931,1.9920462,94.51219,48.47561
29.871977,3.2580364,84.349594,51.52439
28.627312,3.475239,67.07317,48.17073
27.204836,3.475239,76.727646,50.0
26.671408,4.1268463,73.67886,48.47561
26.849218,4.3440485,96.544716,57.621952
28.449503,4.3440485,133.13008,65.243904
31.65007,5.212858,202.7439,78.65854
33.605976,5.8644657,179.90804,90.243904
30.938831,5.647263,199.69513,76.5244
27.0204,5.647263,178.86179,66.46342
25.248934,3.909644,143.29268,66.15854
23.64865,3.909644,125.0,57.442417
23.115221,2.3278253,97.05285,46.79878
23.115221,3.909644,85.873985,48.32577
22.581793,3.909644,77.23577,45.73171
22.295218,3.909644,73.17073,42.378048
23.115221,4.1268463,78.25203,47.256096
24.004267,2.2048435,80.79269,44.817074
36.273117,1.5462993,85.36585,46.341465
37.162163,1.6475354,135.21341,50.30488
24.125904,3.2580364,90.955284,48.780487
30.761023,2.606429,123.832306,58.64737
31.65007,2.1720243,78.76016,51.52439
24.031689,3.040834,76.21951,51.52439
29.297678,1.9221723,84.85773,47.256096
30.405403,3.2580364,79.77642,45.34448
29.359478,1.8533534,82.8252,39.02439
23.223774,3.6924415,85.873985,47.639954
28.271692,2.032466,90.955284,44.93333
29.51636,3.475239,137.56178,59.146343
30.761023,4.561251,216.46341,86.88752
32.1835,6.081668,226.62602,87.87776
33.520382,2.4103088,217.98781,81.70731
27.027027,4.995656,181.91057,81.097565
25.071123,3.2580364,168.19106,72.256096
24.004267,2.3435671,127.032524,55.06713
23.64865,3.2580364,98.06911,49.695118
23.470839,3.2580364,116.84571,54.420864
22.93741,3.2580364,81.30081,47.560974
23.115221,3.2580364,75.203255,42.378048
28.241167,1.9702377,73.17073,40.518734
23.64865,3.909644,127.34796,60.34589
24.764196,3.6924415,122.60954,40.548782
29.871977,3.2580364,95.52846,43.90244
35.917496,1.6265997,120.42683,49.695118
39.295876,4.3440485,122.45935,50.0
38.05121,3.909644,115.34553,57.710426
39.651493,3.909644,144.81708,53.963413
40.00711,3.909644,123.98374,51.52439
38.05121,3.475239,99.085365,47.865852
33.78378,1.696917,132.62195,42.378048
31.116644,3.2580364,123.98374,51.219513
31.116644,3.475239,111.28049,63.414635
32.1835,3.909644,138.21138,55.792683
27.435743,4.1268463,211.38211,67.37805
31.29445,4.1268463,203.76016,73.47561
28.271692,2.34013,145.68393,74.085365
27.204836,3.6924415,129.3505,61.537937
25.782362,2.3892267,154.97968,64.56599
24.537695,2.606429,119.41057,59.451218
24.004267,2.3892267,105.18293,55.182926
23.470839,2.3892267,105.20136,48.17073
23.470839,2.606429,94.51219,44.817074
23.115221,2.606429,84.85773,43.90244
23.64865,2.606429,76.727646,42.987804
23.64865,2.606429,68.597565,40.209164
24.182077,2.8236315,86.38211,36.890244
25.75245,2.3892267,109.06168,41.76829
33.78378,1.7991589,105.18293,57.317074
40.00711,1.495666,121.44309,56.707317
27.822475,2.606429,160.5691,57.317074
41.251778,1.4646643,159.04471,57.317074
39.829304,3.2580364,135.16379,50.30488
37.51778,3.2580364,113.82114,43.59756
32.894737,3.2580364,128.79524,49.085365
30.583216,3.2580364,112.80488,47.865852
29.338549,3.6924415,129.04031,61.415882
25.210346,3.6924415,143.3704,62.80488
32.894737,4.7784534,180.38618,74.69512
32.53912,4.7784534,175.813,75.984116
29.871977,4.561251,166.66667,72.214035
27.204836,4.7784534,155.99594,63.109756
25.782362,3.6924415,123.98374,63.109756
24.182077,3.475239,96.544716,54.878048
24.004267,3.2580364,80.28455,45.73171
23.470839,3.040834,74.18699,38.719513
23.115221,3.040834,71.138214,41.463413
23.29303,3.2580364,68.597565,41.76829
24.004267,1.8968064,96.37987,42.07317
25.248934,3.475239,68.597565,42.987804
37.69559,3.2580364,127.21041,44.512196
36.095306,3.475239,84.349594,52.134148
22.929646,3.909644,87.39838,48.47561
29.250402,1.8571078,77.23577,42.378048
29.51636,1.8701522,118.40168,50.34287
29.51636,4.3440485,85.36585,46.951214
29.871977,3.909644,77.743904,45.72795
29.338549,1.9730442,81.808945,50.914635
27.560455,3.909644,87.9065,53.353657
27.027027,2.0624511,79.268295,41.610012
28.988811,1.9696883,85.873985,43.556355
30.574776,2.1809196,127.54066,69.51219
27.307623,4.7784534,180.38618,78.96342
34.31721,5.8644657,147.88174,69.996605
27.415586,4.7784534,185.97562,76.5244
27.738264,4.3440485,163.10976,70.10513
25.071123,3.040834,120.93496,59.756096
23.64865,3.2580364,98.06911,55.487804
23.795593,3.040834,75.71138,44.207317
23.29303,3.040834,114.59084,53.043922
23.115221,3.2580364,69.61382,42.378048
23.115221,2.2088373,63.516262,41.15854
23.64865,2.8236315,105.91929,44.512196
24.537695,3.2580364,109.60513,42.07317
36.806545,3.040834,79.77642,46.390354
36.806545,3.6924415,86.89024,48.17073
30.761023,1.8105476,87.9065,41.15854
30.938831,3.040834,71.64634,35.365852
30.405403,3.909644,120.01528,38.414635
29.694168,3.909644,73.67886,38.719513
29.338549,3.909644,130.57234,62.04828
29.338549,1.6697304,103.52985,39.02439
27.382647,4.561251,71.64634,50.0
27.027027,2.061183,75.203255,49.085365
27.204836,4.3440485,125.86481,43.292683
28.982931,4.7784534,118.902435,49.695118
32.36131,5.212858,177.84554,65.54878
33.25035,5.212858,190.54878,78.35366
30.049788,5.647263,191.56505,75.60976
26.342318,4.995656,161.58537,77.13415
25.426743,3.475239,129.06505,62.19512
23.826458,3.040834,92.479675,50.0
24.97055,3.2580364,118.673645,40.548782
23.29303,3.040834,75.71138,39.02439
22.93741,3.040834,75.71138,42.8636
23.29303,3.040834,72.15447,36.280487
23.591177,3.040834,71.138214,41.15854
25.604551,3.475239,117.38181,43.292683
36.984352,3.040834,77.743904,45.90486
36.628735,3.475239,96.544716,45.121952
34.139404,3.2580364,118.52211,36.585365
31.472263,2.8236315,84.85773,36.280487
31.65007,2.8236315,109.14391,35.365852
32.716927,2.606429,70.12195,38.414635
30.583216,2.606429,72.662605,42.547066
30.049788,3.040834,74.69512,42.987804
26.849218,3.040834,71.138214,41.15854
26.671408,1.9871812,73.17073,39.634148
27.738264,3.040834,94.00407,43.292683
29.338549,3.475239,119.9187,57.621952
32.894737,3.909644,167.17479,66.15854
35.20626,5.430061,190.54878,68.29269
33.428165,4.7784534,154.72876,69.81707
26.192095,4.1268463,177.3374,69.20731
25.782362,2.606429,123.247185,56.40244
24.004267,2.606429,99.5935,50.30488
23.470839,2.8236315,111.345795,51.283325
23.470839,2.606429,97.19904,40.548782
23.115221,2.606429,109.693726,50.115402
23.29303,2.8236315,70.63008,39.634148
24.144974,2.606429,69.10569,38.414635
25.071123,2.2202363,73.17073,41.00351
35.384068,2.8236315,81.808945,43.90244
35.02845,2.606429,82.8252,53.048782
29.871977,2.8236315,95.52846,48.17073
29.16074,2.606429,88.414635,50.914635
25.066748,2.606429,89.43089,46.732708
29.694168,1.963816,101.11789,47.314312
28.684122,2.011424,83.84146,53.658535
23.052563,3.475239,70.63008,43.016064
27.204836,3.475239,75.203255,51.52439
27.027027,3.475239,85.873985,46.41316
27.560455,3.2580364,94.51219,48.577366
25.367641,3.2580364,116.361786,63.719513
32.716927,3.909644,188.51627,77.439026
33.428165,4.995656,160.59085,77.439026
30.405403,4.995656,158.86424,74.39024
27.204836,3.909644,165.6504,70.19584
25.248934,3.2580364,138.71951,62.80488
24.004267,3.040834,103.65854,52.743904
28.856659,1.7617689,108.961716,43.59756
23.29303,3.040834,103.35679,40.243904
22.93741,3.909644,77.743904,46.73722
23.115221,3.2580364,74.18699,37.5
23.64865,2.1689332,70.12195,38.414635
24.715506,3.040834,72.15447,39.02439
24.568096,2.8236315,86.89024,44.817074
37.162163,3.040834,131.32162,49.695118
23.92309,3.2580364,86.89024,45.73171
30.405403,1.9267331,85.36585,52.743904
29.871977,1.9376849,77.743904,50.914635
29.694168,1.9335328,72.15447,51.52439
24.523748,2.8236315,86.38211,44.512196
30.583216,2.8236315,86.38211,43.59756
28.093884,2.606429,78.76016,43.580505
28.80512,2.8236315,92.479675,48.17073
27.738264,3.040834,127.36712,52.43903
29.694168,3.040834,111.28049,55.182926
31.65007,2.0559702,147.86586,66.768295
33.78378,5.212858,146.5889,59.146343
29.694168,4.3440485,169.20732,65.54878
27.204836,4.3440485,140.75203,61.585365
25.782362,3.040834,126.52439,56.09756
24.182077,2.2672312,87.9065,51.82927
23.826458,3.2580364,107.0146,41.463413
23.64865,2.0338166,103.33064,44.77217
23.64865,2.8236315,62.5,39.634148
23.64865,3.040834,59.451218,36.890244
24.182077,2.8236315,65.54878,38.414635
24.004267,3.2580364,58.43496,35.365852
25.782362,4.1268463,61.99187,36.890244
29.16074,1.9179783,76.727646,46.646343
30.112875,1.9957111,109.24797,50.609756
31.338942,1.7376195,124.49187,54.26829
40.00711,2.1720243,129.57317,58.23171
41.251778,2.3892267,140.89578,53.353657
30.182878,1.986281,113.31301,46.951214
39.295876,1.4829934,107.72358,54.26829
26.05001,2.606429,126.52611,53.048782
30.049788,3.040834,119.9187,51.82927
25.287638,3.475239,135.67073,61.15435
30.405403,3.909644,137.5511,56.40244
32.005688,4.995656,208.84146,77.13415
32.36131,3.6924415,198.67886,70.42683
28.982931,3.475239,185.97562,62.80488
27.442846,3.040834,168.19106,58.841465
25.96017,2.286724,147.86586,53.963413
24.182077,2.1720243,122.45935,54.390423
24.004267,2.8236315,105.18293,42.682926
23.470839,2.606429,92.479675,38.719513
24.402967,2.606429,108.598526,39.634148
23.115221,2.1524856,69.61382,36.585365
23.826458,2.606429,90.25552,33.841465
24.533117,2.3892267,57.92683,33.536587
23.426455,2.8236315,99.979675,32.012196
26.13798,2.8236315,77.23577,43.440895
32.36131,2.1720243,110.26423,40.853657
37.339973,1.5507103,123.47561,48.17073
39.118065,1.7376195,158.53659,56.707317
41.251778,1.954822,138.87045,55.889816
26.760195,2.3892267,114.32927,65.243904
36.628735,2.1720243,100.60976,47.325176
26.016533,2.3892267,106.70731,47.560974
29.51636,1.8793504,119.43118,50.30488
29.338549,2.606429,98.57723,57.012196
30.405403,4.1268463,115.34553,65.243904
32.894737,4.561251,155.51247,71.95122
34.139404,4.561251,180.8943,69.81707
30.583216,4.1268463,150.89836,69.20731
27.738264,2.289454,162.60162,66.768295
25.595964,3.475239,135.1626,61.280487
24.004267,2.227322,89.43089,45.42683
24.004267,2.606429,80.28455,38.109756
24.063524,2.606429,67.5813,36.585365
22.93741,2.606429,68.597565,38.414635
23.115221,2.17336,69.10569,35.97561
23.64865,2.606429,69.10569,36.890244
24.431242,2.606429,69.61382,41.787376
36.806545,1.954822,91.46342,45.121952
36.095306,1.618456,92.98781,50.30488
31.65007,1.8120912,83.84146,42.361366
30.049788,1.7376195,126.4503,57.92683
30.049788,1.9542843,80.79269,56.707317
30.583216,1.520417,75.71138,57.621952
30.227596,1.9127886,75.71138,53.048782
30.049788,1.9060704,68.08943,38.928875
20.44808,2.8236315,106.73129,48.383698
27.204836,3.2580364,73.67886,54.26829
29.176155,1.9946033,90.44715,52.43903
28.982931,3.475239,108.73984,58.23171
32.53912,3.6924415,157.1439,77.13415
34.139404,4.7784534,194.61382,67.98781
30.583216,4.3440485,191.56505,79.46592
27.204836,3.909644,152.43903,66.52741
25.604551,2.2994716,114.32927,59.146343
23.826458,2.606429,98.57723,46.036587
23.470839,2.8236315,79.77642,39.634148
23.29303,2.8236315,92.9769,35.67073
24.376226,2.606429,68.08943,41.515438
23.29303,2.8236315,63.516262,32.012196
23.826458,2.606429,65.04065,32.92683
25.426743,2.8236315,61.483738,32.621952
37.51778,3.2580364,76.727646,35.365852
36.984352,1.4796653,79.77642,43.90244
31.472263,1.7107638,86.89024,36.585365
31.472263,2.8236315,109.49101,35.67073
30.227596,3.2580364,122.79598,43.292683
23.060917,3.475239,72.15447,45.121952
30.938831,1.8532565,79.77642,50.0
30.405403,3.475239,70.63008,48.17073
28.627312,3.909644,70.12195,44.512196
27.916075,3.6924415,65.54878,40.243904
28.449503,1.9033446,75.203255,40.853657
30.405403,3.909644,108.73984,48.47561
35.02845,4.7784534,184.95935,75.914635
36.095306,4.995656,215.44716,80.18293
27.524529,5.212858,222.05284,89.20334
28.449503,4.1268463,179.36992,76.21951
26.493599,3.040834,146.34146,64.32927
24.182077,2.8236315,105.18293,50.5775
23.64865,2.2440844,81.808945,45.42683
23.29303,3.040834,70.63008,41.26993
23.115221,3.040834,67.5813,38.414635
23.115221,2.1668572,64.02439,38.719513
23.826458,2.8236315,113.374596,52.25515
25.071123,2.0840898,63.516262,39.634148
37.339973,2.1720243,91.97154,45.121952
37.339973,1.5654739,131.26677,45.42683
31.116644,1.954822,86.38211,54.57317
30.405403,1.7376195,80.28455,52.43903
30.049788,1.9359528,72.15447,51.82927
29.694168,2.8236315,76.727646,53.658535
30.405403,3.040834,73.67886,47.865852
30.761023,2.8236315,70.12195,47.560974
27.916075,3.040834,67.07317,53.658535
27.027027,2.8236315,74.18699,42.579685
29.24157,1.9844462,91.46342,51.219513
28.982931,2.8236315,118.902435,61.585365
32.005688,3.6924415,199.187,80.48781
27.253344,4.1268463,221.54471,87.16692
30.938831,3.475239,192.07317,76.21951
27.738264,2.1622005,182.92683,70.36057
28.50133,2.1720243,128.04878,55.792683
23.826458,1.954822,94.00407,45.955402
23.29303,2.1720243,87.9065,47.865852
23.29303,1.954822,80.28455,43.292683
22.93741,2.3892267,75.71138,41.893578
23.29303,2.2832747,76.727646,45.73171
24.004267,1.954822,74.18699,42.987804
26.591148,2.1720243,77.23577,42.378048
38.584637,1.3032146,84.349594,47.256096
38.406826,1.520417,97.05285,46.646343
32.1835,1.8246735,93.49593,45.010033
30.049788,1.7376195,92.98781,41.76829
32.53912,1.7376195,83.84146,41.580708
31.65007,1.7376195,76.21951,59.451218
30.405403,2.1720243,77.23577,56.40244
30.227596,2.3892267,64.02439,48.47561
27.027027,2.0356414,68.08943,46.646343
23.470219,3.2580364,74.69512,45.73171
29.171043,1.96279,82.31707,53.658535
28.271692,4.1268463,103.65854,57.621952
32.36131,4.1268463,195.12195,83.231705
27.286676,6.5160728,221.54471,87.87776
30.405403,5.8644657,169.35252,71.64634
26.849218,2.4584522,201.72765,72.256096
25.720901,3.475239,146.23152,66.46342
23.64865,3.2580364,105.18293,50.864334
22.93741,3.2580364,94.00407,47.814346
22.93741,3.475239,87.9065,42.987804
29.24463,1.8857226,81.30081,43.59756
22.759602,3.2580364,76.21951,46.341465
23.115221,2.3020682,75.71138,49.695118
24.359886,3.475239,76.727646,42.682926
34.85064,3.2580364,131.26402,62.379818
36.095306,2.8236315,104.6748,48.47561
30.19631,1.9084636,101.11789,44.512196
30.227596,2.606429,124.245514,50.30488
32.1835,2.606429,86.89024,54.57317
23.734562,3.2580364,78.25203,51.52439
31.29445,3.475239,94.51219,43.59756
31.65007,1.8075551,76.21951,40.482605
28.80512,3.6924415,77.743904,34.756096
26.849218,4.1268463,84.349594,36.280487
27.027027,2.1197956,91.97154,45.294037
30.981516,2.0324185,131.6057,50.30488
28.982931,5.647263,178.35365,60.060974
30.049788,6.081668,195.12195,67.68293
26.810629,5.430061,183.94308,64.32927
25.604551,5.430061,178.35365,68.29269
24.359886,3.909644,146.8496,64.02439
23.64865,3.6924415,119.9187,59.146343
22.93741,3.909644,130.41116,52.743904
23.115221,3.6924415,123.41127,58.004578
22.581793,3.6924415,80.28455,40.243904
22.759602,3.909644,124.72179,58.90277
23.115221,2.2045808,73.67886,40.243904
22.662533,3.475239,67.07317,35.67073
24.715506,4.1268463,74.69512,40.243904
28.093884,3.475239,83.84146,45.73171
33.961594,3.475239,109.24797,47.256096
25.100592,3.2580364,115.85366,51.52439
36.095306,3.475239,117.37805,53.048782
24.254002,4.1268463,132.52896,49.695118
32.40208,1.9612353,150.91463,43.59756
32.1835,4.3440485,137.19513,53.963413
24.963991,4.1268463,150.40651,57.317074
28.80512,4.3440485,159.55284,54.878048
28.093884,4.561251,151.9309,62.5
28.449503,2.0169108,125.58042,58.23171
29.51636,5.8644657,199.69513,63.109756
29.871977,5.212858,187.5,64.02439
28.093884,6.081668,171.74797,60.060974
26.13798,5.212858,175.30487,77.16602
25.071123,2.4192014,155.48781,63.109756
23.826458,3.2580364,121.44309,55.647625
23.29303,2.8236315,102.64227,44.512196
23.115221,3.2580364,96.544716,42.987804
22.759602,2.8236315,99.167404,41.15854
22.759602,3.2580364,82.8252,41.463413
22.93741,3.040834,69.10569,35.97561
23.115221,3.040834,66.05691,34.756096
23.64865,2.1323264,64.532524,36.585365
24.537695,3.909644,90.955284,39.32927
28.627312,3.2580364,110.26423,53.300133
32.716927,3.2580364,126.01626,58.640602
37.69559,1.5461377,130.78522,44.207317
41.073967,4.1268463,139.73578,47.560974
24.149088,3.475239,108.73984,37.5
33.072548,1.5800939,100.10162,29.878048
29.5079,1.7842954,86.38211,27.439024
28.627312,2.8236315,83.84146,26.829268
25.675285,3.040834,127.67353,60.575233
28.271692,2.8236315,108.231705,43.90244
30.049788,4.561251,140.2439,54.26829
31.827883,2.606429,188.00813,67.68293
32.631676,2.2136116,175.30487,64.63415
26.13798,3.2580364,154.47154,60.67073
28.533192,2.1720243,132.11382,57.2413
23.470839,3.475239,115.12597,45.42683
23.115221,3.040834,108.32911,44.512196
23.115221,3.040834,74.18699,40.548782
22.759602,2.8236315,67.5813,35.365852
22.93741,3.040834,64.532524,36.585365
28.341839,1.8579335,66.05691,39.32927
24.004267,3.040834,58.94309,38.60246
31.116644,2.3892267,105.98741,36.280487
35.56188,2.1720243,81.808945,42.50668
32.53912,2.1720243,82.8252,43.54372
32.36131,1.954822,95.020325,45.362648
31.65007,2.1720243,127.98341,53.353657
31.29445,2.606429,81.30081,56.40244
30.583216,3.040834,73.67886,49.085365
23.183954,3.040834,55.386177,46.036587
28.093884,2.8236315,72.662605,48.47561
24.893314,2.8236315,113.36579,52.55463
27.738264,3.040834,71.138214,51.82927
29.1151,1.9885134,91.46342,45.132595
31.116644,2.2284038,160.06097,77.743904
32.894737,2.1812627,192.5813,80.79269
30.049788,4.995656,158.07251,73.78049
26.849218,4.7784534,175.813,71.95122
24.359886,4.1268463,120.42683,70.42683
19.381224,3.909644,120.726654,56.681137
19.559032,3.6924415,109.65652,45.73171
22.581793,3.6924415,70.12195,42.378048
27.916075,4.1268463,123.20832,41.15854
23.470839,3.475239,65.54878,40.243904
23.470839,4.1268463,61.99187,44.910473
24.182077,2.0895176,60.46748,36.890244
30.049788,3.6924415,75.71138,42.07317
33.961594,3.909644,132.67316,48.47561
31.472263,1.7515922,118.56527,46.341465
29.871977,3.909644,82.31707,38.414635
29.51636,4.1268463,82.8252,47.250637
28.915436,1.9657949,79.77642,52.743904
28.982931,3.475239,77.23577,49.390244
28.80512,3.909644,56.91057,48.47561
26.849218,3.475239,122.825386,46.341465
26.671408,1.9831854,75.203255,38.414635
26.31579,3.2580364,79.77642,44.546833
24.13644,3.6924415,114.32927,45.42683
31.116644,4.3440485,172.76422,74.05208
32.005688,3.909644,197.15446,71.03659
29.871977,3.909644,172.2561,72.83264
26.849218,2.3367803,153.45529,65.85366
25.426743,3.2580364,118.902435,68.29269
24.359886,2.606429,111.39754,51.178238
23.64865,2.606429,110.20003,49.695118
23.29303,2.606429,65.04065,47.256096
23.115221,2.606429,63.00813,43.90244
23.29303,2.606429,109.18817,49.929806
23.470839,2.606429,61.483738,44.207317
24.359886,2.3892267,57.418697,39.634148
27.909576,1.954822,73.17073,42.378048
36.095306,2.3892267,81.808945,45.42683
32.894737,2.606429,85.873985,46.646343
32.53912,2.3892267,73.17073,45.73171
31.29445,2.606429,77.23577,44.046776
31.65007,1.7777448,87.39838,46.341465
24.323275,2.606429,65.54878,40.66109
30.405403,2.606429,59.451218,39.32927
28.271692,2.8236315,111.182976,41.76829
27.382647,3.040834,64.02439,40.706375
27.560455,2.8236315,120.274574,56.440834
24.80141,3.2580364,112.296745,47.560974
32.1835,2.0601892,175.30487,65.85366
33.988544,2.0881455,195.63008,73.9519
30.583216,3.475239,191.05692,77.48623
27.39172,3.2580364,171.74797,67.37805
25.248934,2.5021732,129.06505,73.17073
24.004267,2.606429,95.020325,47.38799
23.29303,2.606429,79.268295,42.84995
28.404472,1.9283841,68.597565,38.966015
23.115221,2.606429,67.07317,49.390244
28.04934,1.873836,61.99187,41.15854
28.559553,1.8544514,64.02439,42.987804
24.359886,2.0726445,60.46748,36.280487
30.405403,2.8236315,78.25203,44.53235
35.384068,2.606429,79.77642,44.218605
32.53912,2.606429,88.92277,31.707317
31.65007,2.606429,124.74644,59.268158
30.049788,1.7681102,80.28455,34.451218
24.395384,2.606429,78.76016,32.012196
30.227596,1.6687086,78.76016,25.304878
29.694168,1.7298145,62.5,29.573172
27.560455,2.606429,76.21951,32.317074
27.204836,2.606429,95.03058,32.621952
28.093884,2.606429,89.939026,29.878048
27.916075,2.606429,104.166664,46.036587
30.049788,2.0064707,170.7317,66.35744
32.36131,4.1268463,197.15446,65.54878
29.51636,3.909644,148.55087,68.902435
26.603537,3.475239,159.04471,67.68293
24.893314,1.9994766,106.555016,45.969337
25.453281,2.3892267,87.9065,46.091694
23.64865,2.1981578,73.17073,43.59756
23.115221,2.606429,69.10569,36.890244
22.759602,2.606429,68.597565,38.414635
22.93741,2.1613595,65.04065,35.67073
23.115221,2.606429,63.516262,36.585365
24.182077,2.606429,60.46748,27.743902
30.938831,1.7376195,73.67886,27.134146
34.672832,1.954822,82.8252,29.878048
31.29445,1.6840281,82.31707,32.621952
32.36131,1.691185,71.64634,38.719513
24.539717,2.606429,73.67886,47.560974
30.227596,2.606429,90.955284,48.17073
30.049788,2.606429,109.35579,38.719513
29.338549,3.2580364,84.85773,39.634148
27.916075,2.606429,117.31103,54.817543
27.204836,2.606429,69.61382,44.817074
27.560455,1.7868272,103.16058,42.378048
30.338171,2.0050545,115.85366,51.451965
29.51636,3.909644,188.51627,63.109756
31.472263,2.091977,195.12195,66.15854
28.982931,3.909644,182.92683,55.792683
26.091602,3.6924415,164.12602,55.182926
25.071123,2.320787,134.65446,55.792683
24.359886,2.372651,101.11789,57.92683
23.29303,2.3892267,83.84146,50.0
23.115221,2.3154955,73.17073,40.715614
22.93741,1.954822,68.08943,38.109756
22.93741,2.1720243,60.46748,34.756096
23.115221,2.1906755,64.02439,37.5
23.29303,2.1035976,51.82927,33.841465
24.893314,2.8236315,63.516262,37.19512
25.11588,2.3892267,81.30081,40.548782
29.16074,2.3892267,102.64227,47.865852
31.65007,2.606429,117.048195,43.292683
33.072548,3.040834,128.55692,52.134148
24.922943,3.2580364,115.34553,46.646343
24.304081,3.909644,120.108864,38.109756
35.20626,3.2580364,113.82114,39.02439
32.894737,3.2580364,126.01626,39.02439
24.423344,3.475239,111.28049,46.036587
29.338549,3.475239,109.756096,40.853657
28.982931,3.475239,140.75203,62.703064
30.405403,4.995656,165.14227,59.146343
30.405403,4.995656,154.68799,70.42683
28.271692,4.995656,153.96341,63.414635
26.13798,4.561251,139.22765,63.109756
25.426743,3.6924415,128.04878,59.451218
24.182077,2.8236315,114.32927,53.963413
23.29303,2.3892267,106.07914,48.206318
22.93741,2.606429,76.21951,39.02439
22.759602,2.1720243,66.56504,37.5
22.759602,2.606429,61.99187,38.479263
22.93741,2.606429,65.54878,38.109756
23.115221,2.606429,88.3456,33.23171
24.359886,2.606429,94.07575,35.67073
24.69704,2.606429,77.743904,43.788967
31.116644,1.7376195,112.11061,44.207317
36.450924,1.659251,134.69638,56.170364
28.585575,1.954822,123.22521,54.878048
37.69559,2.8236315,128.36977,45.42683
24.670729,2.8236315,87.9065,44.512196
38.584637,2.8236315,81.30081,41.463413
34.139404,2.606429,85.36585,42.987804
28.627312,2.606429,86.38211,40.853657
27.738264,2.606429,88.414635,41.463413
28.449503,3.2580364,127.132744,48.780487
29.338549,2.0470295,132.11382,53.658535
24.82162,3.909644,141.38495,59.756096
28.271692,3.909644,154.97968,67.121796
26.671408,3.6924415,143.80081,64.02439
25.248934,2.2236059,111.78862,50.331394
24.004267,2.606429,91.46342,55.182926
23.29303,2.606429,72.15447,41.323437
28.881863,1.7364908,106.38907,40.548782
22.759602,2.0433636,100.50195,43.577827
22.93741,2.606429,108.92719,49.694157
22.93741,2.3038487,63.00813,37.99549
23.64865,2.120236,57.418697,36.280487
28.093884,1.954822,76.21951,41.05536
32.716927,1.7064716,77.743904,42.987804
31.116644,1.7376195,88.92277,42.918808
28.177673,1.954822,113.69955,47.256096
29.694168,2.3892267,92.479675,46.341465
30.583216,2.606429,88.92277,52.134148
31.827883,2.1720243,116.91304,44.207317
30.761023,2.606429,83.333336,49.695118
24.929384,2.606429,78.76016,55.182926
27.382647,2.606429,86.89024,45.911465
27.027027,2.606429,97.05285,48.206688
27.027027,2.8236315,138.02873,62.5
28.403074,2.606429,182.4187,73.639206
31.29445,3.6924415,197.6626,71.64634
25.74075,3.475239,146.18103,66.46342
26.493599,2.8236315,170.7317,69.62205
24.893314,1.954822,122.967476,64.63415
28.884954,1.954822,99.5935,54.26829
23.115221,2.3095136,82.8252,49.085365
23.29303,1.954822,98.62329,46.646343
22.581793,1.7376195,99.141945,42.015343
22.581793,1.7376195,72.662605,35.97561
23.115221,1.8579978,89.11006,37.5
23.64865,2.1720243,67.5813,32.621952
28.093884,2.0326734,86.89024,43.656845
31.827883,1.954822,88.414635,43.743534
30.938831,1.954822,97.560974,39.634148
30.405403,2.1720243,88.414635,44.96464
28.80512,2.606429,94.00407,46.036587
24.769718,3.040834,99.5935,50.49666
28.982931,3.475239,85.36585,48.17073
28.982931,3.475239,77.23577,50.609756
24.343794,3.040834,84.85773,53.353657
25.071123,2.606429,97.05285,48.22694
29.176863,2.0411391,98.57723,53.353657
8.357041,3.2580364,138.71951,63.414635
13.157895,4.7784534,201.21951,75.0
13.335704,4.1268463,219.00406,82.31708
27.678436,3.475239,179.36992,81.402435
7.4679947,3.431058,157.52032,60.692623
26.805338,2.606429,126.01626,65.243904
4.978663,2.1720243,99.085365,56.40244
3.9118066,1.954822,83.333336,41.788887
3.733997,1.7376195,51.450237,42.07317
3.5561879,2.1720243,65.04065,39.810543
3.733997,2.3892267,64.532524,39.939026
4.089616,1.954822,56.91057,41.463413
4.8008533,3.0161202,54.36992,35.67073
8.89047,3.2365696,82.31707,40.16726
16.002846,2.1962798,83.508675,46.036587
24.182077,1.7376195,91.97154,45.73171
12.802276,2.9249954,70.63008,45.42683
11.024181,3.475239,75.203255,52.43903
11.735419,3.0527236,98.06911,44.753857
10.846372,3.2580364,87.9065,55.487804
23.719637,3.2580364,79.77642,45.43624
8.534851,3.2580364,84.349594,48.970932
8.89047,2.8236315,86.89024,54.57317
24.975143,3.040834,96.544716,59.451218
25.799065,3.475239,150.15239,71.95122
27.046482,3.6924415,176.32114,73.47561
29.338549,2.3711343,152.61926,79.268295
27.86956,3.475239,192.5813,69.81707
24.004267,3.2580364,157.52032,60.67073
22.93741,2.4709542,129.06505,57.92683
21.870554,2.1720243,102.13415,47.560974
20.625889,1.954822,95.88295,42.44578
20.625889,1.8784983,81.469536,36.280487
20.09246,1.954822,75.203255,35.97561
28.136055,1.954822,70.63008,34.146343
20.625889,1.954822,79.30068,35.67073
21.159317,2.3892267,63.516262,31.09756
24.893314,2.3892267,76.21951,42.11467
30.227596,2.606429,78.76016,44.288246
29.871977,2.1720243,101.626015,36.280487
30.227596,3.2580364,87.9065,44.207317
29.871977,3.6924415,91.46342,46.951214
29.16074,3.475239,95.020325,57.317074
28.627312,1.8394347,113.01159,47.865852
24.182077,3.2580364,91.46342,45.73171
28.89945,2.011527,82.8252,57.012196
22.581793,4.7784534,84.85773,54.689106
22.902016,4.3440485,96.544716,61.890244
